Recency,Frequency,Monetary,Cluster,Segment
1.3862943611198906,1.3862943611198906,6.212084917877753,0,Low Engagement
2.9444389791664403,2.70805020110221,7.803565713993952,1,High Engagement
2.772588722239781,1.6094379124341003,6.422061195853751,0,Low Engagement
3.871201010907891,0.6931471805599453,6.004997561390566,0,Low Engagement
2.302585092994046,2.4849066497880004,8.483719134558521,1,High Engagement
2.9444389791664403,2.0794415416798357,7.497029725477041,1,High Engagement
3.828641396489095,0.6931471805599453,5.001661819297148,2,At-Risk
1.791759469228055,1.6094379124341003,6.9782137426306985,0,Low Engagement
3.7612001156935624,0.6931471805599453,4.689051669968793,2,At-Risk
3.9318256327243257,0.6931471805599453,5.096996459744299,2,At-Risk
3.258096538021482,1.0986122886681098,5.491743703074097,0,Low Engagement
5.755742213586912,0.6931471805599453,6.499788544414122,2,At-Risk
4.90527477843843,1.0986122886681098,5.498396978263695,2,At-Risk
5.117993812416755,1.3862943611198906,6.530206848868181,3,Medium Engagement
5.181783550292085,0.6931471805599453,4.854215374824954,2,At-Risk
4.454347296253507,1.3862943611198906,6.869118395367219,3,Medium Engagement
4.454347296253507,1.6094379124341003,6.609470529612421,3,Medium Engagement
2.4849066497880004,2.5649493574615367,8.379107443442,1,High Engagement
4.276666119016055,1.6094379124341003,6.885315377132544,3,Medium Engagement
3.1780538303479458,2.302585092994046,8.155479861816781,1,High Engagement
4.804021044733257,0.6931471805599453,4.922532412541283,2,At-Risk
5.030437921392435,1.3862943611198906,6.66629499588203,3,Medium Engagement
3.6109179126442243,1.0986122886681098,5.985723096478868,0,Low Engagement
4.882801922586371,1.6094379124341003,6.401784517942328,3,Medium Engagement
1.0986122886681098,2.70805020110221,8.520180724292443,1,High Engagement
5.602118820879701,0.6931471805599453,5.703449085754963,2,At-Risk
3.367295829986474,1.0986122886681098,6.147762918992699,0,Low Engagement
2.8903717578961645,1.3862943611198906,6.392386015166274,0,Low Engagement
5.68697535633982,0.6931471805599453,6.5773327061874705,2,At-Risk
3.1780538303479458,1.0986122886681098,6.260861714939627,0,Low Engagement
3.6635616461296463,0.6931471805599453,5.994709277272871,0,Low Engagement
5.176149732573829,0.6931471805599453,5.45125302281875,2,At-Risk
5.438079308923196,0.6931471805599453,5.126045145607083,2,At-Risk
3.1780538303479458,2.0794415416798357,6.929888521616599,3,Medium Engagement
2.3978952727983707,2.0794415416798357,7.670675693133975,1,High Engagement
5.594711379601839,0.6931471805599453,6.708438111531965,2,At-Risk
4.48863636973214,1.791759469228055,6.947792966013668,3,Medium Engagement
3.4011973816621555,1.0986122886681098,6.617777239480704,0,Low Engagement
3.58351893845611,2.0794415416798357,8.675194732863512,1,High Engagement
5.3230099791384085,1.0986122886681098,5.6519627259264045,2,At-Risk
3.8066624897703196,1.791759469228055,6.600645708864258,3,Medium Engagement
5.198497031265826,1.0986122886681098,5.420269477298783,2,At-Risk
5.10594547390058,0.6931471805599453,4.730392150741474,2,At-Risk
5.808142489980444,0.6931471805599453,6.492164074574964,2,At-Risk
2.833213344056216,1.791759469228055,7.499046905435073,3,Medium Engagement
3.2188758248682006,0.6931471805599453,6.137899825337528,0,Low Engagement
5.4510384535657,0.6931471805599453,5.711287574141974,2,At-Risk
2.772588722239781,0.6931471805599453,6.1110459647057445,0,Low Engagement
4.8283137373023015,1.0986122886681098,6.41088186883415,2,At-Risk
5.746203190540153,0.6931471805599453,5.740242971658976,2,At-Risk
3.912023005428146,2.1972245773362196,8.626854445625757,1,High Engagement
3.4339872044851463,1.3862943611198906,7.331636432611093,3,Medium Engagement
2.3978952727983707,2.4849066497880004,8.156914619345017,1,High Engagement
4.3694478524670215,1.3862943611198906,7.564824403066273,3,Medium Engagement
4.290459441148391,0.6931471805599453,5.749170031119376,2,At-Risk
5.5134287461649825,0.6931471805599453,6.0063531596017325,2,At-Risk
5.6240175061873385,1.791759469228055,6.925074432852604,3,Medium Engagement
4.23410650459726,1.3862943611198906,5.080907347081587,2,At-Risk
2.9444389791664403,2.0794415416798357,7.401432709323092,1,High Engagement
3.58351893845611,1.0986122886681098,5.7907244047900095,0,Low Engagement
4.875197323201151,1.6094379124341003,7.240334232316201,3,Medium Engagement
3.6109179126442243,2.1972245773362196,7.475917300747956,3,Medium Engagement
1.0986122886681098,1.791759469228055,7.174632422000729,1,High Engagement
2.3978952727983707,1.6094379124341003,7.281151637564796,0,Low Engagement
2.8903717578961645,0.6931471805599453,4.895224442584928,0,Low Engagement
1.6094379124341003,1.3862943611198906,7.297612549349402,0,Low Engagement
4.820281565605037,0.6931471805599453,5.0317442573064906,2,At-Risk
2.833213344056216,1.791759469228055,8.189152905769904,1,High Engagement
2.3978952727983707,1.6094379124341003,7.20677780472792,0,Low Engagement
4.912654885736052,1.0986122886681098,6.551366008520565,2,At-Risk
2.995732273553991,1.6094379124341003,8.127797279426828,3,Medium Engagement
3.970291913552122,2.3978952727983707,8.108526965192166,1,High Engagement
3.6109179126442243,0.6931471805599453,5.728930268188853,0,Low Engagement
5.480638923341991,0.6931471805599453,5.787633306826145,2,At-Risk
3.091042453358316,2.1972245773362196,7.210338279122772,1,High Engagement
2.833213344056216,1.6094379124341003,7.527815504434551,3,Medium Engagement
3.1354942159291497,1.3862943611198906,7.4458029964289425,3,Medium Engagement
4.04305126783455,1.0986122886681098,3.7898553714539385,2,At-Risk
2.995732273553991,2.70805020110221,8.80081453023784,1,High Engagement
3.784189633918261,0.6931471805599453,5.278114659230517,0,Low Engagement
3.4339872044851463,0.6931471805599453,5.15675380222625,0,Low Engagement
5.905361848054571,0.6931471805599453,5.457583511473486,2,At-Risk
4.23410650459726,0.6931471805599453,5.487614537078416,2,At-Risk
5.170483995038151,1.0986122886681098,5.500849963958122,2,At-Risk
3.713572066704308,1.0986122886681098,6.31398273439522,0,Low Engagement
4.867534450455582,1.3862943611198906,5.642828631985861,2,At-Risk
4.68213122712422,2.1972245773362196,8.949176886285208,3,Medium Engagement
4.543294782270004,0.6931471805599453,5.559141984829935,2,At-Risk
3.295836866004329,1.3862943611198906,6.2742911005833655,0,Low Engagement
2.833213344056216,1.0986122886681098,5.823164231676282,0,Low Engagement
4.31748811353631,0.6931471805599453,9.382766463078516,3,Medium Engagement
5.605802066295998,0.6931471805599453,5.930918047239948,2,At-Risk
4.394449154672439,0.6931471805599453,5.859360706474645,2,At-Risk
3.4965075614664802,0.6931471805599453,5.3649474488457995,0,Low Engagement
3.8066624897703196,1.0986122886681098,7.394542276262218,3,Medium Engagement
2.3978952727983707,2.302585092994046,7.607292002863751,1,High Engagement
2.302585092994046,4.553876891600541,11.78633762986588,1,High Engagement
5.365976015021851,0.6931471805599453,5.589493328254073,2,At-Risk
4.060443010546419,1.3862943611198906,7.611545619640562,3,Medium Engagement
5.4510384535657,1.0986122886681098,6.115295921298569,2,At-Risk
5.231108616854587,0.6931471805599453,6.123742028914818,2,At-Risk
3.9889840465642745,1.3862943611198906,5.856045660000247,0,Low Engagement
4.418840607796598,0.6931471805599453,5.087596335232384,2,At-Risk
4.406719247264253,0.6931471805599453,4.9139775400548205,2,At-Risk
3.9512437185814275,0.6931471805599453,5.790143640304245,0,Low Engagement
2.302585092994046,1.791759469228055,7.188767658398983,1,High Engagement
5.572154032177765,0.6931471805599453,5.708371926990009,2,At-Risk
4.189654742026425,1.3862943611198906,7.847938303275894,3,Medium Engagement
4.418840607796598,1.791759469228055,7.142590218885931,3,Medium Engagement
4.0943445622221,1.0986122886681098,5.799213859236143,0,Low Engagement
3.7612001156935624,2.0794415416798357,7.3403166127520025,3,Medium Engagement
5.5093883366279774,0.6931471805599453,6.288936046379463,2,At-Risk
3.8066624897703196,1.3862943611198906,6.609025740711332,3,Medium Engagement
4.624972813284271,0.6931471805599453,5.089754498548855,2,At-Risk
2.1972245773362196,2.6390573296152584,8.90236034957621,1,High Engagement
4.543294782270004,1.0986122886681098,5.7660997807210626,2,At-Risk
3.4011973816621555,1.9459101490553132,7.463018752178696,3,Medium Engagement
3.4657359027997265,0.6931471805599453,5.38632824387075,0,Low Engagement
4.04305126783455,2.0794415416798357,8.089789175789319,3,Medium Engagement
3.367295829986474,1.791759469228055,6.902973866225107,3,Medium Engagement
5.6131281063880705,0.6931471805599453,5.36602274290205,2,At-Risk
5.5134287461649825,1.9459101490553132,6.608904400304154,3,Medium Engagement
3.1780538303479458,2.3978952727983707,7.517537154817943,1,High Engagement
4.276666119016055,1.3862943611198906,6.5871780448260875,3,Medium Engagement
3.8501476017100584,1.0986122886681098,6.1903768793734475,0,Low Engagement
4.976733742420574,1.6094379124341003,8.809368653455358,3,Medium Engagement
2.5649493574615367,2.302585092994046,8.83640736060117,1,High Engagement
4.127134385045092,1.791759469228055,7.6126679736360625,3,Medium Engagement
3.4965075614664802,0.6931471805599453,6.077137528846132,0,Low Engagement
5.099866427824199,0.6931471805599453,4.334672938290411,2,At-Risk
3.9512437185814275,1.6094379124341003,7.117221723632954,3,Medium Engagement
5.209486152841421,0.6931471805599453,6.170279964572649,2,At-Risk
3.912023005428146,0.6931471805599453,5.1800404589569835,2,At-Risk
2.302585092994046,1.0986122886681098,5.14049328135447,0,Low Engagement
2.302585092994046,1.791759469228055,7.186220001884308,1,High Engagement
2.833213344056216,1.9459101490553132,7.578615949962842,1,High Engagement
5.099866427824199,0.6931471805599453,6.004997561390566,2,At-Risk
5.459585514144159,1.3862943611198906,7.21104737852242,3,Medium Engagement
4.30406509320417,0.6931471805599453,5.1086690343676215,2,At-Risk
1.3862943611198906,2.3978952727983707,8.294107138448966,1,High Engagement
5.739792912179234,0.6931471805599453,5.280916851867869,2,At-Risk
1.0986122886681098,2.3978952727983707,8.736719006607485,1,High Engagement
3.713572066704308,1.3862943611198906,6.982723595219443,3,Medium Engagement
4.9344739331306915,1.6094379124341003,6.7827814514401705,3,Medium Engagement
5.438079308923196,1.6094379124341003,7.680988243210912,3,Medium Engagement
3.9889840465642745,1.0986122886681098,8.161512039217158,3,Medium Engagement
5.327876168789581,1.3862943611198906,7.245084291323332,3,Medium Engagement
5.66988092298052,0.6931471805599453,5.86879113553233,2,At-Risk
4.882801922586371,0.6931471805599453,5.254104211871711,2,At-Risk
1.791759469228055,3.6888794541139363,9.815812500817684,1,High Engagement
5.8944028342648505,1.0986122886681098,6.776472784261436,2,At-Risk
1.3862943611198906,2.4849066497880004,8.0080028964376,1,High Engagement
4.07753744390572,1.6094379124341003,6.66742741958036,3,Medium Engagement
5.135798437050262,1.791759469228055,8.037662725630957,3,Medium Engagement
3.6109179126442243,1.791759469228055,7.590038661604865,3,Medium Engagement
3.4965075614664802,1.0986122886681098,5.7122135001340535,0,Low Engagement
5.424950017481403,0.6931471805599453,6.9571738171118644,2,At-Risk
4.174387269895637,1.0986122886681098,6.43771964922439,3,Medium Engagement
1.0986122886681098,3.6375861597263857,10.325556058211012,1,High Engagement
4.852030263919617,1.3862943611198906,6.853077315691361,3,Medium Engagement
5.0238805208462765,0.6931471805599453,5.088398482561978,2,At-Risk
3.784189633918261,0.6931471805599453,5.921739264616416,0,Low Engagement
5.43372200355424,1.0986122886681098,6.480029224385721,2,At-Risk
4.499809670330265,2.0794415416798357,6.77789713172391,3,Medium Engagement
4.820281565605037,1.6094379124341003,7.341542178594752,3,Medium Engagement
4.2626798770413155,1.3862943611198906,6.105774893285393,3,Medium Engagement
4.174387269895637,1.6094379124341003,6.298011307127966,3,Medium Engagement
1.3862943611198906,1.9459101490553132,8.048465547754539,1,High Engagement
4.553876891600541,1.6094379124341003,6.818333727125813,3,Medium Engagement
4.955827057601261,0.6931471805599453,1.55814461804655,2,At-Risk
3.2188758248682006,0.6931471805599453,5.482553755546763,0,Low Engagement
4.07753744390572,0.6931471805599453,5.243861180751978,2,At-Risk
5.645446897643238,0.6931471805599453,4.574710978503383,2,At-Risk
5.209486152841421,0.6931471805599453,4.844423279035369,2,At-Risk
3.2188758248682006,1.6094379124341003,6.730182429210386,3,Medium Engagement
4.912654885736052,0.6931471805599453,5.6722918075648305,2,At-Risk
4.290459441148391,1.3862943611198906,7.073651000694222,3,Medium Engagement
2.1972245773362196,4.007333185232471,10.563181873846336,1,High Engagement
4.394449154672439,2.0794415416798357,7.657145732546141,3,Medium Engagement
4.204692619390966,1.0986122886681098,7.023081966951813,3,Medium Engagement
2.3978952727983707,2.833213344056216,9.98325437600327,1,High Engagement
4.219507705176107,1.0986122886681098,6.968699849609492,3,Medium Engagement
4.276666119016055,1.0986122886681098,6.352158902379387,3,Medium Engagement
1.3862943611198906,1.3862943611198906,6.04784488054409,0,Low Engagement
3.4339872044851463,1.0986122886681098,6.26463559202184,0,Low Engagement
5.099866427824199,1.6094379124341003,7.243948905366551,3,Medium Engagement
5.099866427824199,0.6931471805599453,6.520915634997137,2,At-Risk
3.7612001156935624,1.6094379124341003,8.145949783730675,3,Medium Engagement
4.189654742026425,0.6931471805599453,4.131640346965797,2,At-Risk
5.723585101952381,1.3862943611198906,7.315218389752975,3,Medium Engagement
4.007333185232471,1.3862943611198906,6.482725015379133,3,Medium Engagement
3.4011973816621555,1.6094379124341003,6.9021797646489516,3,Medium Engagement
2.833213344056216,1.791759469228055,7.802532240389321,1,High Engagement
2.772588722239781,2.0794415416798357,7.388216536126707,1,High Engagement
5.552959584921617,1.0986122886681098,5.5474794802608,2,At-Risk
4.060443010546419,0.6931471805599453,4.634728988229636,2,At-Risk
5.384495062789089,0.6931471805599453,5.061645215004001,2,At-Risk
1.791759469228055,2.6390573296152584,8.475556281609364,1,High Engagement
4.07753744390572,0.6931471805599453,6.325594757611524,0,Low Engagement
3.713572066704308,0.6931471805599453,5.760666776856913,0,Low Engagement
5.3612921657094255,1.0986122886681098,5.7844096268933525,2,At-Risk
5.049856007249537,1.3862943611198906,5.5671988095361,2,At-Risk
3.58351893845611,1.0986122886681098,6.4319267177117725,0,Low Engagement
1.791759469228055,2.0794415416798357,7.128423769859706,1,High Engagement
4.812184355372417,0.6931471805599453,4.948405217560121,2,At-Risk
3.970291913552122,0.6931471805599453,6.4806578707468585,0,Low Engagement
1.0986122886681098,2.3978952727983707,7.716589967780409,1,High Engagement
2.8903717578961645,0.6931471805599453,5.770662003495746,0,Low Engagement
3.58351893845611,0.6931471805599453,6.095216269351388,0,Low Engagement
5.87493073085203,0.6931471805599453,5.74210534897536,2,At-Risk
1.0986122886681098,1.9459101490553132,7.640603826393634,1,High Engagement
3.5263605246161616,1.3862943611198906,7.566492157785366,3,Medium Engagement
2.772588722239781,1.791759469228055,7.578656850594763,3,Medium Engagement
5.5093883366279774,0.6931471805599453,5.23830193413805,2,At-Risk
0.6931471805599453,2.772588722239781,8.32976421392602,1,High Engagement
4.919980925828125,1.6094379124341003,7.178804794152059,3,Medium Engagement
4.605170185988092,2.1972245773362196,6.626095038848851,3,Medium Engagement
3.4011973816621555,1.9459101490553132,6.90976326163493,3,Medium Engagement
5.111987788356544,0.6931471805599453,5.754792395563946,2,At-Risk
4.189654742026425,1.0986122886681098,5.614076561571708,2,At-Risk
3.258096538021482,0.6931471805599453,5.851426316568763,0,Low Engagement
4.624972813284271,1.3862943611198906,6.8403005097235425,3,Medium Engagement
3.1354942159291497,0.6931471805599453,6.497378126512952,0,Low Engagement
2.8903717578961645,1.9459101490553132,8.499888322123747,1,High Engagement
3.1780538303479458,2.0794415416798357,7.986892486704904,1,High Engagement
4.174387269895637,1.6094379124341003,7.302226845615436,3,Medium Engagement
5.099866427824199,1.3862943611198906,6.8249930434091866,3,Medium Engagement
2.995732273553991,1.791759469228055,6.477464549438317,3,Medium Engagement
4.948759890378168,1.9459101490553132,7.31966623457369,3,Medium Engagement
3.1780538303479458,2.302585092994046,8.015849141789465,1,High Engagement
4.672828834461906,1.0986122886681098,5.8094629391249475,2,At-Risk
5.214935757608986,1.3862943611198906,7.044320813937888,3,Medium Engagement
5.641907070938114,0.6931471805599453,5.982676041074903,2,At-Risk
1.3862943611198906,1.791759469228055,7.06722606761508,1,High Engagement
2.4849066497880004,3.1780538303479458,10.240694519177124,1,High Engagement
3.6888794541139363,2.3978952727983707,8.265274580653848,1,High Engagement
2.5649493574615367,1.791759469228055,6.945465236133424,3,Medium Engagement
3.713572066704308,1.791759469228055,7.249158196933559,3,Medium Engagement
2.9444389791664403,1.791759469228055,7.3622200531222095,3,Medium Engagement
2.3978952727983707,1.6094379124341003,6.951360596462858,0,Low Engagement
2.70805020110221,1.3862943611198906,6.757176545485505,0,Low Engagement
4.736198448394496,1.0986122886681098,6.454695292066289,2,At-Risk
5.0238805208462765,1.0986122886681098,7.255909020377188,3,Medium Engagement
5.568344503761097,0.6931471805599453,5.964992226776867,2,At-Risk
4.31748811353631,1.0986122886681098,6.745894956084825,3,Medium Engagement
3.871201010907891,0.6931471805599453,6.275646752162638,0,Low Engagement
3.258096538021482,1.3862943611198906,6.769228573387807,0,Low Engagement
2.3978952727983707,2.3978952727983707,7.94098958315077,1,High Engagement
5.594711379601839,1.791759469228055,10.436942979837246,3,Medium Engagement
3.6109179126442243,0.6931471805599453,5.114694964021034,0,Low Engagement
5.910796644040527,0.6931471805599453,5.748277714542753,2,At-Risk
3.828641396489095,0.6931471805599453,3.7612001156935624,2,At-Risk
5.793013608384144,0.6931471805599453,4.925803358579558,2,At-Risk
4.0943445622221,1.0986122886681098,5.648445929616735,2,At-Risk
2.772588722239781,2.4849066497880004,7.411604625011482,1,High Engagement
4.0943445622221,0.6931471805599453,4.835885002798619,2,At-Risk
4.962844630259907,0.6931471805599453,3.76630335107874,2,At-Risk
3.4339872044851463,0.6931471805599453,4.273884476054179,0,Low Engagement
4.605170185988092,1.6094379124341003,7.152120058745075,3,Medium Engagement
4.110873864173311,1.0986122886681098,6.884353582800518,3,Medium Engagement
4.219507705176107,1.6094379124341003,7.481938727137536,3,Medium Engagement
3.6635616461296463,1.6094379124341003,6.595370593889984,3,Medium Engagement
4.30406509320417,1.0986122886681098,6.542399911801849,3,Medium Engagement
4.30406509320417,0.6931471805599453,5.886853750340702,2,At-Risk
3.970291913552122,2.302585092994046,7.883239020169096,3,Medium Engagement
3.367295829986474,2.302585092994046,8.29924860204826,1,High Engagement
5.4510384535657,1.3862943611198906,8.718977448456672,3,Medium Engagement
2.9444389791664403,1.0986122886681098,6.335196085410785,0,Low Engagement
3.6635616461296463,0.6931471805599453,6.58241287534768,0,Low Engagement
4.219507705176107,1.6094379124341003,6.901143469061078,3,Medium Engagement
2.1972245773362196,2.4849066497880004,8.701236598308464,1,High Engagement
5.14166355650266,0.6931471805599453,5.771441123130016,2,At-Risk
5.365976015021851,0.6931471805599453,5.511572185111876,2,At-Risk
5.66988092298052,0.6931471805599453,5.3054419264903325,2,At-Risk
3.4339872044851463,1.0986122886681098,6.7512768921457,0,Low Engagement
2.5649493574615367,1.3862943611198906,7.1820937198423,0,Low Engagement
3.871201010907891,1.3862943611198906,6.104257374583105,0,Low Engagement
2.833213344056216,2.5649493574615367,9.16674892104932,1,High Engagement
3.828641396489095,1.791759469228055,8.047509510981422,3,Medium Engagement
2.4849066497880004,0.6931471805599453,5.403172754650417,0,Low Engagement
3.9889840465642745,1.3862943611198906,6.129594724095235,3,Medium Engagement
2.772588722239781,2.1972245773362196,8.457492018089969,1,High Engagement
3.58351893845611,1.3862943611198906,6.156406788013439,0,Low Engagement
3.367295829986474,0.6931471805599453,6.2904574107056295,0,Low Engagement
4.276666119016055,0.6931471805599453,5.269145989247757,2,At-Risk
1.3862943611198906,2.70805020110221,7.761459716217248,1,High Engagement
3.1780538303479458,1.0986122886681098,6.086547428354674,0,Low Engagement
4.727387818712341,1.3862943611198906,6.905362418373325,3,Medium Engagement
4.276666119016055,0.6931471805599453,5.953918431034012,2,At-Risk
3.4965075614664802,0.6931471805599453,4.461299815568389,0,Low Engagement
4.0943445622221,0.6931471805599453,4.825590031380704,2,At-Risk
0.6931471805599453,2.9444389791664403,8.358872495812692,1,High Engagement
3.1354942159291497,1.0986122886681098,6.742349834564496,0,Low Engagement
4.0943445622221,1.9459101490553132,7.555020811535782,3,Medium Engagement
5.389071729816501,0.6931471805599453,5.580220271735778,2,At-Risk
3.4011973816621555,1.9459101490553132,7.936002326323017,3,Medium Engagement
4.962844630259907,1.3862943611198906,6.7278867111492495,3,Medium Engagement
3.871201010907891,0.6931471805599453,6.255385291938897,0,Low Engagement
3.4011973816621555,1.9459101490553132,7.828460253734712,3,Medium Engagement
4.330733340286331,1.6094379124341003,6.34507479967387,3,Medium Engagement
3.9512437185814275,0.6931471805599453,5.805556566778607,0,Low Engagement
0.6931471805599453,1.9459101490553132,7.828866374214738,1,High Engagement
1.0986122886681098,2.3978952727983707,8.407561344374324,1,High Engagement
1.0986122886681098,2.1972245773362196,7.029167277535796,1,High Engagement
2.3978952727983707,2.0794415416798357,7.9935288360476555,1,High Engagement
2.772588722239781,1.0986122886681098,6.527285176763272,0,Low Engagement
2.995732273553991,1.0986122886681098,6.4148350590849805,0,Low Engagement
4.61512051684126,1.3862943611198906,6.634607076307393,3,Medium Engagement
2.833213344056216,1.0986122886681098,4.967727793084979,0,Low Engagement
2.772588722239781,2.3978952727983707,8.10480920296228,1,High Engagement
2.772588722239781,2.302585092994046,7.827767079086708,1,High Engagement
3.1354942159291497,1.0986122886681098,6.798788267730199,0,Low Engagement
5.049856007249537,1.3862943611198906,5.933464602809993,2,At-Risk
4.418840607796598,1.3862943611198906,6.341593110176681,3,Medium Engagement
2.3978952727983707,2.8903717578961645,8.630780771778452,1,High Engagement
3.9318256327243257,1.6094379124341003,7.252535763473794,3,Medium Engagement
2.302585092994046,2.0794415416798357,7.8192384731435975,1,High Engagement
5.910796644040527,0.6931471805599453,5.3490580082512205,2,At-Risk
3.4011973816621555,1.6094379124341003,7.424648457849398,3,Medium Engagement
5.10594547390058,1.6094379124341003,7.119214837519414,3,Medium Engagement
5.003946305945459,0.6931471805599453,4.388008706351429,2,At-Risk
4.23410650459726,0.6931471805599453,6.234489154015341,2,At-Risk
4.59511985013459,0.6931471805599453,6.004627533634263,2,At-Risk
5.308267697401205,1.0986122886681098,6.10065521834616,2,At-Risk
4.762173934797756,1.0986122886681098,6.128657976284189,2,At-Risk
2.833213344056216,1.0986122886681098,6.41763057174018,0,Low Engagement
2.5649493574615367,1.0986122886681098,7.27519309486023,0,Low Engagement
3.4965075614664802,2.0794415416798357,8.862653485587373,1,High Engagement
5.337538079701318,0.6931471805599453,5.441334873382962,2,At-Risk
5.641907070938114,0.6931471805599453,5.908490463814726,2,At-Risk
4.727387818712341,1.0986122886681098,6.408874694984015,2,At-Risk
2.3978952727983707,1.6094379124341003,6.989961797773115,0,Low Engagement
4.812184355372417,0.6931471805599453,5.866892895854932,2,At-Risk
3.295836866004329,0.6931471805599453,5.765316486773473,0,Low Engagement
4.61512051684126,2.1972245773362196,8.308667279925409,3,Medium Engagement
4.672828834461906,1.0986122886681098,6.571037012097961,3,Medium Engagement
5.231108616854587,1.3862943611198906,9.249320671617067,3,Medium Engagement
1.0986122886681098,2.70805020110221,8.672564839843593,1,High Engagement
0.6931471805599453,3.332204510175204,10.0704297847902,1,High Engagement
1.0986122886681098,1.9459101490553132,7.536726539323518,1,High Engagement
5.2574953720277815,0.6931471805599453,4.704472387061954,2,At-Risk
3.7612001156935624,1.6094379124341003,7.2209077102817325,3,Medium Engagement
4.74493212836325,1.6094379124341003,6.537777963803526,3,Medium Engagement
3.5263605246161616,1.0986122886681098,7.320196000826726,3,Medium Engagement
5.356586274672012,0.6931471805599453,4.754279608575932,2,At-Risk
3.1354942159291497,3.1780538303479458,9.101026496523676,1,High Engagement
5.8916442118257715,0.6931471805599453,6.070691537559284,2,At-Risk
4.852030263919617,1.0986122886681098,5.715711045521475,2,At-Risk
4.007333185232471,1.9459101490553132,7.796584368037873,3,Medium Engagement
2.302585092994046,2.6390573296152584,9.175156619321701,1,High Engagement
2.1972245773362196,2.3978952727983707,7.988685490397723,1,High Engagement
2.9444389791664403,1.0986122886681098,5.828239486005016,0,Low Engagement
3.1780538303479458,2.302585092994046,8.915389277414617,1,High Engagement
1.0986122886681098,2.772588722239781,8.822471046107236,1,High Engagement
3.295836866004329,0.6931471805599453,5.49017662782248,0,Low Engagement
3.5263605246161616,1.0986122886681098,5.746362922191319,0,Low Engagement
5.365976015021851,1.0986122886681098,6.680001115110244,2,At-Risk
2.8903717578961645,1.791759469228055,7.666690200080086,3,Medium Engagement
4.59511985013459,1.0986122886681098,6.153136868334086,2,At-Risk
1.0986122886681098,2.6390573296152584,8.125530391701401,1,High Engagement
4.969813299576001,1.3862943611198906,6.822665690537022,3,Medium Engagement
2.3978952727983707,2.5649493574615367,9.623892690266967,1,High Engagement
4.31748811353631,2.302585092994046,10.030613473862132,1,High Engagement
4.204692619390966,2.3978952727983707,7.563667772931857,3,Medium Engagement
3.258096538021482,1.3862943611198906,6.793488553853314,0,Low Engagement
5.480638923341991,1.3862943611198906,7.13239371240312,3,Medium Engagement
5.017279836814924,1.0986122886681098,5.424112662592345,2,At-Risk
5.771441123130016,0.6931471805599453,5.776413165691109,2,At-Risk
5.713732805509369,0.6931471805599453,5.9708791134988735,2,At-Risk
5.560681631015528,0.6931471805599453,5.39544407727876,2,At-Risk
3.6888794541139363,1.3862943611198906,6.676592156697725,3,Medium Engagement
3.4657359027997265,0.6931471805599453,4.759263721325492,0,Low Engagement
2.302585092994046,1.6094379124341003,6.4635597375139096,0,Low Engagement
5.765191102784844,0.6931471805599453,5.499746864955492,2,At-Risk
3.912023005428146,1.6094379124341003,6.976422764203385,3,Medium Engagement
1.791759469228055,2.302585092994046,8.382625833793803,1,High Engagement
3.367295829986474,0.6931471805599453,5.447211397229473,0,Low Engagement
2.0794415416798357,1.3862943611198906,5.925057614910384,0,Low Engagement
5.003946305945459,0.6931471805599453,5.020585624949423,2,At-Risk
1.6094379124341003,2.833213344056216,8.632026101951848,1,High Engagement
4.59511985013459,0.6931471805599453,3.7123518102990785,2,At-Risk
3.713572066704308,1.0986122886681098,6.459904454377535,0,Low Engagement
3.7612001156935624,1.3862943611198906,9.51384584154927,3,Medium Engagement
5.673323267171493,1.0986122886681098,9.162313316565184,3,Medium Engagement
2.3978952727983707,2.3978952727983707,8.056280910342272,1,High Engagement
4.330733340286331,0.6931471805599453,5.745468096143308,2,At-Risk
5.883322388488279,0.6931471805599453,1.3737155789130306,2,At-Risk
4.770684624465665,1.0986122886681098,6.0494032120284285,2,At-Risk
2.4849066497880004,2.302585092994046,7.881461724925031,1,High Engagement
3.2188758248682006,2.0794415416798357,8.2905786230862,1,High Engagement
3.258096538021482,1.3862943611198906,6.269702160731764,0,Low Engagement
3.8066624897703196,1.6094379124341003,8.460326499727127,3,Medium Engagement
5.924255797414532,0.6931471805599453,5.374352052824034,2,At-Risk
4.442651256490317,1.6094379124341003,7.684816126912939,3,Medium Engagement
5.908082938168931,1.0986122886681098,6.104904833330228,2,At-Risk
4.276666119016055,3.091042453358316,8.89642383222006,1,High Engagement
4.477336814478207,1.9459101490553132,7.979489568842,3,Medium Engagement
2.4849066497880004,2.5649493574615367,8.566590790107579,1,High Engagement
3.4657359027997265,1.791759469228055,6.886082103300643,3,Medium Engagement
4.927253685157205,1.0986122886681098,6.435621382327132,2,At-Risk
4.174387269895637,0.6931471805599453,6.130030121946894,2,At-Risk
2.4849066497880004,1.0986122886681098,5.216944608082299,0,Low Engagement
3.7612001156935624,1.3862943611198906,5.895559190220911,0,Low Engagement
5.91350300563827,0.6931471805599453,6.0803450096018565,2,At-Risk
4.394449154672439,0.6931471805599453,6.147035646233371,2,At-Risk
2.833213344056216,1.3862943611198906,7.082859184417591,0,Low Engagement
5.236441962829949,0.6931471805599453,5.661953028382361,2,At-Risk
3.58351893845611,1.6094379124341003,7.291983131206469,3,Medium Engagement
2.4849066497880004,1.3862943611198906,7.22901234979687,0,Low Engagement
